Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests,Anomaly,Anomaly_Score
2556019923,2023-02-15,14:37:00,4,52,6,0,5952.0,84,0,0.0
1123632510,2023-02-15,14:38:43,4,10,6,0,5952.0,20,0,355.9775273805918
1123632510,2023-02-15,14:38:46,4,192,6,0,44342.0,20,0,857.7552098355335
1123632510,2023-02-15,14:38:47,4,180,6,0,14690.0,20,0,394.84680573609813
1123632482,2023-02-15,14:38:49,4,191,6,0,3351.0,10,0,630.7329070216648
1123632510,2023-02-15,14:38:49,4,189,6,0,2532.0,20,0,221.70250336881628
1123632510,2023-02-15,14:38:50,4,198,6,0,15022.0,20,0,332.55375505322445
1123632482,2023-02-15,14:38:51,4,183,6,0,63235.0,10,0,926.7577892847731
1123632510,2023-02-15,14:38:51,4,175,6,0,35417.0,20,0,211.0544953323667
1123632510,2023-02-15,14:38:52,4,238,6,0,5487.0,20,0,513.4978091481988
1123632510,2023-02-15,14:38:53,4,92,6,0,2729.0,20,0,220.54478003344354
1123632510,2023-02-15,14:38:54,4,286,6,0,6789.0,20,0,517.2233560078276
1123632510,2023-02-15,14:38:55,4,279,6,0,4212.0,20,0,839.0470785361213
3115618127,2023-02-15,14:48:25,4,223,6,7,548.0,4,0,78.38367176906169
879894740,2023-02-15,14:49:37,4,177,6,0,491.0,1,0,183.47751905887543
614210690,2023-02-15,15:10:36,4,10,5,0,5952.0,4,0,5410.744865543006
614210690,2023-02-15,15:10:42,4,177,6,0,491.0,4,0,230.3388807822075
614210690,2023-02-15,15:10:44,4,400,6,7,548.0,4,0,357.05461767074235
614210690,2023-02-15,15:10:48,4,43,6,7,548.0,4,0,357.05461767074235
614210693,2023-02-15,15:26:28,9,528,0,6,150.0,1,0,129.98461447417537
2556019923,2023-02-15,15:36:51,7,324,6,7,548.0,84,0,96.0
1783335879,2023-02-15,16:16:24,4,10,6,0,5952.0,1,0,5748.032011045171
1783337819,2023-02-15,16:17:32,4,10,6,0,5952.0,9,0,5410.744865543006
1783337819,2023-02-15,16:17:35,4,280,6,7,548.0,9,0,4975.871380974391
1783337819,2023-02-15,16:17:50,4,306,6,0,65081.0,9,0,29741.74924243697
1783337819,2023-02-15,16:18:00,4,306,6,0,106323.0,9,0,41241.99180447036
1783337819,2023-02-15,16:18:08,4,190,6,0,89476.0,9,0,24395.272984740302
1783337819,2023-02-15,16:18:12,4,189,6,0,2532.0,9,0,5498.415771838285
1783337819,2023-02-15,16:18:16,4,199,6,0,9028.0,9,0,6496.0
1783337819,2023-02-15,16:18:19,4,198,6,0,15022.0,9,0,12490.006244994436
1783337819,2023-02-15,16:18:23,4,188,6,0,35445.0,9,0,26580.84001682415
2556019923,2023-02-15,16:20:09,4,237,6,7,548.0,84,0,143.10835055998655
1123632482,2023-02-15,16:33:24,4,10,6,0,5952.0,10,0,372.8377663273934
1123632485,2023-02-15,16:33:25,4,10,6,0,5952.0,3,0,371.4619765198048
1123632482,2023-02-15,16:33:52,4,194,6,0,110438.0,10,0,829.8433587129562
1123632482,2023-02-15,16:33:53,4,175,6,0,35417.0,10,0,238.39463081202143
1123632510,2023-02-15,16:33:54,4,191,6,0,3351.0,20,0,630.7329070216648
1123632510,2023-02-15,16:33:55,4,197,6,0,20309.0,20,0,1498.3724503607239
1123632510,2023-02-15,16:33:56,4,183,6,0,63235.0,20,0,951.2938557564639
1123632510,2023-02-15,16:33:57,4,181,6,0,161409.0,20,0,906.0860886251372
1123632510,2023-02-15,16:33:58,4,179,6,0,26053.0,20,0,3660.399978144465
1123632510,2023-02-15,16:33:58,4,187,6,0,92208.0,20,0,2740.954578244594
1123632510,2023-02-15,16:33:59,4,179,6,0,26053.0,20,0,3660.399978144465
879894556,2023-02-15,17:07:10,4,177,6,0,491.0,5,0,183.47751905887543
2727247325,2023-02-15,17:08:49,4,10,6,0,5952.0,8,0,0.0
2727247325,2023-02-15,17:08:50,8,8,7,6,150.0,8,0,0.0
2727247325,2023-02-15,17:08:50,4,177,6,0,491.0,8,0,0.0
2727247325,2023-02-15,17:08:51,4,176,6,0,1738.0,8,0,0.0
2727247325,2023-02-15,17:08:52,4,280,6,7,146.0,8,0,0.0
2415145644,2023-02-15,17:14:16,4,236,6,6,248.0,62,0,0.0
2556019923,2023-02-15,17:18:03,7,57,6,7,548.0,84,0,0.0
2733871112,2023-02-15,17:32:17,4,96,6,7,146.0,1,0,360.6216854267086
3079201056,2023-02-15,17:55:44,4,10,6,0,5952.0,198,0,0.0
3079201056,2023-02-15,17:55:51,4,10,6,0,5952.0,198,0,0.0
3079201056,2023-02-15,17:55:59,4,177,6,0,491.0,198,0,0.0
3079201056,2023-02-15,17:56:03,4,10,6,0,5952.0,198,0,0.0
2556019923,2023-02-15,17:58:02,4,79,6,7,548.0,84,0,0.0
2556019923,2023-02-15,18:22:51,4,10,6,0,5952.0,84,0,0.0
3029695911,2023-02-15,18:44:46,4,10,6,0,5952.0,1,0,5786.870656926764
2415145644,2023-02-15,18:54:18,4,236,6,6,248.0,62,0,0.0
879894556,2023-02-15,19:11:36,4,177,6,0,491.0,5,0,183.47751905887543
2856365276,2023-02-15,19:16:10,4,10,6,0,5952.0,5,0,5794.916392839503
96260835,2023-02-15,19:21:37,0,0,0,6,150.0,6,0,749.276984832712
96260835,2023-02-15,19:23:08,0,0,0,6,150.0,6,0,749.276984832712
96260835,2023-02-15,19:24:15,4,558,6,6,650.0,6,0,749.276984832712
3070493578,2023-02-15,19:29:16,0,0,0,6,150.0,1,1,8707455.146691713
2556019923,2023-02-15,19:36:37,4,10,6,0,5952.0,84,0,0.0
883396663,2023-02-15,19:51:48,4,400,6,7,548.0,3,0,0.0
883396698,2023-02-15,19:51:57,4,10,6,0,5952.0,19,0,0.0
2556019923,2023-02-15,20:08:22,7,221,6,6,150.0,84,0,131.93938001976514
602488436,2023-02-15,20:15:27,4,10,6,0,5952.0,2,1,2482456.735877586
2727247314,2023-02-15,20:55:10,4,10,6,0,5952.0,6,0,0.0
2727247314,2023-02-15,20:55:11,4,10,6,0,5952.0,6,0,0.0
2727247314,2023-02-15,20:55:12,8,8,7,6,150.0,6,0,0.0
2727247314,2023-02-15,20:55:13,4,177,6,0,491.0,6,0,0.0
1583758600,2023-02-15,20:55:14,4,10,6,0,5952.0,4,0,39.191835884530846
2727247314,2023-02-15,20:55:14,4,176,6,0,1738.0,6,0,0.0
2727247314,2023-02-15,20:55:15,4,280,6,7,146.0,6,0,0.0
2415143387,2023-02-15,21:01:46,5,10,6,0,0.0,2,0,2275.6027772878115
2556019923,2023-02-15,21:08:06,4,10,6,0,5952.0,84,0,0.0
2556019923,2023-02-15,21:42:37,4,95,6,7,548.0,84,0,0.0
2783172667,2023-02-15,21:46:25,4,10,6,0,5952.0,4,0,44626.762194898256
2783172667,2023-02-15,21:46:26,4,177,6,0,491.0,4,0,44251.476269159655
2331442456,2023-02-15,22:17:12,4,400,6,7,548.0,1,1,3258250.027405509
2807992890,2023-02-15,22:29:43,4,10,6,0,5952.0,8,0,253.9921258622007
2807992890,2023-02-15,22:29:43,8,8,7,6,150.0,8,0,0.0
2807992890,2023-02-15,22:29:44,4,177,6,0,491.0,8,0,357.77087639996637
2807992890,2023-02-15,22:29:44,4,176,6,0,1738.0,8,0,1246.3578940256286
2807992890,2023-02-15,22:29:45,4,280,6,7,146.0,8,0,269.6367927416435
883396665,2023-02-15,23:02:12,4,400,6,7,548.0,12,0,0.0
1583758602,2023-02-15,23:04:32,4,177,6,0,491.0,50,0,0.0
1583758602,2023-02-15,23:04:33,4,176,6,0,1738.0,50,0,0.0
1583758602,2023-02-15,23:04:34,4,10,6,0,5952.0,50,0,0.0
2415145644,2023-02-15,23:36:46,4,236,6,6,248.0,62,0,0.0
1806367254,2023-02-16,00:02:24,4,337,6,7,146.0,1,0,823.3395411371908
2807992889,2023-02-16,00:34:04,4,10,6,0,5952.0,12,0,251.96825196837796
2807992889,2023-02-16,00:34:04,4,10,6,0,5952.0,12,0,251.96825196837796
2807992889,2023-02-16,00:34:05,8,8,7,6,150.0,12,0,0.0
2807992889,2023-02-16,00:34:07,4,177,6,0,491.0,12,0,357.77087639996637
2807992889,2023-02-16,00:34:08,4,176,6,0,1738.0,12,0,1246.3578940256286
2807992889,2023-02-16,00:34:08,4,280,6,7,146.0,12,0,269.6367927416435
2310593698,2023-02-16,01:02:31,4,269,6,7,146.0,19,0,32.0
2415145644,2023-02-16,01:16:02,4,236,6,6,248.0,62,0,0.0
3029695917,2023-02-16,01:34:26,4,10,6,0,5952.0,2,0,5786.782180106661
1844273890,2023-02-16,01:40:47,4,16,6,6,650.0,101,0,101.19288512538814
1844273890,2023-02-16,01:40:47,4,16,6,7,548.0,101,0,101.19288512538814
2637637394,2023-02-16,01:44:55,4,419,6,7,548.0,5,0,5420.482635337928
1583758600,2023-02-16,02:53:23,4,176,6,0,1738.0,4,0,39.191835884530846
1583758600,2023-02-16,02:53:23,4,177,6,0,491.0,4,0,39.191835884530846
1583758600,2023-02-16,02:53:24,4,10,6,0,5952.0,4,0,39.191835884530846
760759160,2023-02-13,03:44:29,7,214,6,3,169.0,102,0,0.0
760759160,2023-02-13,03:44:30,0,1,1,6,0.0,102,0,0.0
760759160,2023-02-13,04:18:19,7,214,6,3,169.0,102,0,0.0
760759160,2023-02-13,04:18:19,0,1,1,6,0.0,102,0,0.0
883396665,2023-02-13,04:22:46,4,400,6,3,169.0,12,0,0.0
883396698,2023-02-13,04:22:55,4,10,6,3,169.0,19,0,391.10100997057015
2415145644,2023-02-13,04:35:39,4,236,6,3,169.0,62,0,0.0
1540188818,2023-02-13,04:38:04,7,214,6,3,169.0,4,0,34924.59534482826
1540188818,2023-02-13,04:38:04,0,1,1,6,0.0,4,0,34924.41209240322
760759160,2023-02-13,04:45:31,7,214,6,3,169.0,102,0,0.0
760759160,2023-02-13,04:45:32,0,1,1,6,0.0,102,0,0.0
1334431510,2023-02-13,05:06:02,3,557,6,6,157.0,5,0,1116.7954154633694
1540188818,2023-02-13,05:06:59,7,214,6,3,169.0,4,0,34924.59534482826
1540188818,2023-02-13,05:07:00,0,1,1,6,0.0,4,0,34924.41209240322
2471177301,2023-02-13,05:14:34,4,317,6,6,157.0,1,0,197540.46066565704
1836768646,2023-02-13,05:16:08,7,214,6,3,169.0,6,0,270.5845524046042
1836768646,2023-02-13,05:16:08,0,1,1,6,0.0,6,0,270.5845524046042
2783117333,2023-02-13,05:18:47,4,10,5,3,169.0,2,0,55333.996204864874
3515691158,2023-02-13,05:20:05,7,214,6,3,169.0,30,0,0.0
3515691158,2023-02-13,05:20:06,0,1,1,6,0.0,30,0,0.0
1123077410,2023-02-13,05:31:35,0,1,1,6,157.0,6,0,0.0
2818082108,2023-02-13,05:42:58,4,10,6,3,169.0,8,0,0.0
2818082108,2023-02-13,05:42:59,4,10,6,3,169.0,8,0,0.0
2818082108,2023-02-13,05:43:00,8,8,7,6,157.0,8,0,0.0
3260520308,2023-02-13,05:48:54,7,214,6,3,169.0,10,0,212.2639865827456
3260520308,2023-02-13,05:48:54,0,1,1,6,0.0,10,0,186.59046063504962
3635789254,2023-02-13,06:24:24,0,2,22,3,169.0,1,1,12177213.009118302
579663904,2023-02-13,06:24:29,4,10,6,3,169.0,2,1,4125000.0
3117523604,2023-02-13,07:28:10,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,07:28:10,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,07:56:41,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,07:56:42,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,08:03:27,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,08:03:27,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,08:26:50,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,08:26:50,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,08:49:24,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,08:49:24,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,09:22:51,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,09:22:52,0,1,1,6,0.0,34,0,0.0
3118953390,2023-02-13,09:29:50,4,488,6,3,169.0,2,0,403831.0870648767
3079201056,2023-02-13,09:37:59,4,10,6,3,169.0,198,0,0.0
678535176,2023-02-13,09:44:08,22,533,0,6,157.0,3,1,2348532.449857144
678535176,2023-02-13,09:44:08,4,228,6,3,169.0,3,1,2348532.399170171
3079201056,2023-02-13,09:44:25,4,177,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:29,4,400,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:31,4,306,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:31,4,307,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:32,4,190,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:33,4,182,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:54,4,193,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:55,4,199,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:44:57,4,185,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:45:17,4,192,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:45:38,4,180,6,3,169.0,198,0,0.0
3079201056,2023-02-13,09:45:39,4,178,6,3,169.0,198,0,0.0
3117523604,2023-02-13,10:18:01,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,10:18:02,0,1,1,6,0.0,34,0,0.0
3468520964,2023-02-13,10:55:39,0,1,1,6,157.0,4,0,5235.692886333193
3468520964,2023-02-13,10:55:39,4,10,6,3,169.0,4,0,5234.5192711461095
3117523604,2023-02-13,11:00:51,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,11:00:52,0,1,1,6,0.0,34,0,0.0
3240141471,2023-02-13,11:10:46,4,10,6,3,169.0,80,0,0.0
2415145644,2023-02-13,11:38:34,4,236,6,3,169.0,62,0,0.0
3117523604,2023-02-13,11:50:53,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,11:50:53,0,1,1,6,0.0,34,0,0.0
3489030070,2023-02-13,11:52:44,4,16,6,3,169.0,1,1,13128166.273833068
3757552426,2023-02-13,11:56:38,4,10,6,3,169.0,2,1,49065488.00137482
1191634969,2023-02-13,12:09:06,4,10,6,3,169.0,1,1,38740283.00036808
3117523604,2023-02-13,12:15:22,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,12:15:22,0,1,1,6,0.0,34,0,0.0
3117523604,2023-02-13,12:37:54,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,12:37:54,0,1,1,6,0.0,34,0,0.0
3119963234,2023-02-13,12:41:54,7,214,6,3,169.0,45,0,0.0
3119963234,2023-02-13,12:41:54,0,1,1,6,0.0,45,0,0.0
2769736022,2023-02-13,12:47:01,0,1,1,6,157.0,5,0,28031.0136812781
2769736022,2023-02-13,12:47:01,0,1,1,6,157.0,5,0,28031.0136812781
2769736022,2023-02-13,12:47:02,4,10,6,3,169.0,5,0,28031.0136812781
2769736022,2023-02-13,12:47:02,4,227,6,3,169.0,5,0,28031.0136812781
3117523604,2023-02-13,12:54:28,7,214,6,3,169.0,34,0,0.0
3117523604,2023-02-13,12:54:28,0,1,1,6,0.0,34,0,0.0
3274030681,2023-02-13,13:13:34,4,423,6,3,169.0,6,0,78.38367176906169
764270403,2023-02-13,13:31:42,4,16,6,3,169.0,2,0,264352.05495702126
764270403,2023-02-13,13:31:42,7,10,6,3,169.0,2,0,264352.0547149199
883396698,2023-02-13,13:53:49,4,10,6,3,169.0,19,0,391.10100997057015
3515691158,2023-02-13,13:55:09,7,214,6,3,169.0,30,0,0.0
3515691158,2023-02-13,13:55:10,0,1,1,6,0.0,30,0,0.0
2415145644,2023-02-13,13:55:46,4,236,6,3,169.0,62,0,0.0
916899859,2023-02-13,14:20:18,4,10,6,3,169.0,2,1,4485936.000128401
3119963234,2023-02-13,14:34:11,4,10,6,3,169.0,45,0,0.0
794288407,2023-02-13,15:08:04,7,214,6,3,169.0,4,0,518013.0433570182
794288407,2023-02-13,15:08:05,0,1,1,6,0.0,4,0,518013.02791339136
1839455567,2023-02-13,15:10:18,4,10,6,3,169.0,1,1,2686921.0077261296
794288407,2023-02-13,15:27:46,7,214,6,3,169.0,4,0,518013.0433570182
794288407,2023-02-13,15:27:46,0,1,1,6,0.0,4,0,518013.02791339136
3240141471,2023-02-13,15:30:58,4,10,6,3,169.0,80,0,0.0
3119963234,2023-02-13,15:42:12,7,214,6,3,169.0,45,0,0.0
3119963234,2023-02-13,15:42:12,0,1,1,6,0.0,45,0,0.0
3515687697,2023-02-13,15:45:37,4,10,6,3,169.0,5,0,655.8048490214143
2415145644,2023-02-13,16:47:59,4,236,6,3,169.0,62,0,0.0
1741371655,2023-02-13,17:05:39,4,10,6,3,169.0,1,1,1940277.0131298262
2086229743,2023-02-13,17:06:22,4,10,6,6,157.0,1,1,4424977.794583833
2341507930,2023-02-13,17:19:46,4,10,6,3,169.0,2,1,2170620.9998799884
3115984887,2023-02-13,17:23:51,4,10,6,3,169.0,1,0,366698.2024935492
1360073786,2023-02-13,17:28:13,4,10,6,3,169.0,1,1,10003342.00045085
3468514421,2023-02-13,18:09:53,4,10,5,3,169.0,2,0,8732.424176596096
1597610172,2023-02-13,18:37:06,0,1,1,6,157.0,549,0,579.1027542673235
3260520401,2023-02-13,18:48:11,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,18:48:11,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,18:53:06,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,18:53:06,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,18:55:16,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,18:55:16,0,1,1,6,0.0,196,0,0.0
1020873542,2023-02-13,18:56:43,4,10,6,3,169.0,11,0,22.627416997969522
760196117,2023-02-13,19:03:32,17,530,0,6,157.0,3,0,7243.159531585647
3260520401,2023-02-13,19:03:34,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:03:34,0,1,1,6,0.0,196,0,0.0
698633243,2023-02-13,19:11:34,4,10,6,3,169.0,1,1,22446434.97789562
2415145644,2023-02-13,19:13:05,4,236,6,3,169.0,62,0,0.0
3260520401,2023-02-13,19:14:04,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:14:04,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,19:18:19,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:18:19,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,19:27:02,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:27:02,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,19:34:23,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:34:23,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,19:46:12,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:46:12,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,19:51:42,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,19:51:42,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-13,20:02:11,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,20:02:12,0,1,1,6,0.0,196,0,0.0
3240141471,2023-02-13,20:02:59,4,10,6,3,169.0,80,0,0.0
3260520401,2023-02-13,20:15:50,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,20:15:50,0,1,1,6,0.0,196,0,0.0
3194728943,2023-02-13,21:24:13,4,488,6,3,169.0,2,1,8520256.013460629
2556019923,2023-02-13,21:31:40,4,52,6,3,169.0,84,0,45.254833995939045
2649099996,2023-02-13,21:34:03,61,581,0,6,157.0,5,0,60004.147056682676
2649099996,2023-02-13,21:34:03,0,1,1,6,157.0,5,0,60002.99512524354
2649099996,2023-02-13,21:34:04,4,10,6,3,169.0,5,0,60002.99512524354
2649099996,2023-02-13,21:34:05,4,227,6,3,169.0,5,0,60003.003658150315
1020873542,2023-02-13,21:46:30,0,1,1,6,157.0,11,0,19.595917942265423
2870353625,2023-02-13,21:49:48,7,214,6,3,169.0,2,1,13985477.001651106
2870353625,2023-02-13,21:49:48,0,1,1,6,0.0,2,1,13985477.002859216
2415145644,2023-02-13,21:51:23,4,236,6,3,169.0,62,0,0.0
3240132585,2023-02-13,21:51:55,4,10,6,3,169.0,5,0,5783.064931331828
148634334,2023-02-13,22:00:31,0,1,1,6,157.0,10,0,399.2442861206657
148634334,2023-02-13,22:00:31,4,10,6,3,169.0,10,0,390.69681339882976
148634334,2023-02-13,22:00:32,4,417,6,3,169.0,10,0,28.91366458960192
148634334,2023-02-13,22:00:32,4,400,6,3,169.0,10,0,28.91366458960192
2589525347,2023-02-13,22:06:30,4,10,6,3,169.0,1,0,5783.153465022348
1346522171,2023-02-13,22:16:24,11,570,0,6,157.0,2,1,12090660.99999632
1249003672,2023-02-13,22:20:23,4,10,6,3,169.0,1,1,57368708.29147249
1346522171,2023-02-13,22:42:23,11,570,0,6,157.0,2,1,12090660.99999632
2556019923,2023-02-13,23:01:19,4,95,6,3,169.0,84,0,0.0
3260520401,2023-02-13,23:42:18,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-13,23:42:18,0,1,1,6,0.0,196,0,0.0
3260520401,2023-02-14,00:05:45,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-14,00:05:46,0,1,1,6,0.0,196,0,0.0
3515691158,2023-02-14,00:09:35,7,214,6,3,169.0,30,0,0.0
3515691158,2023-02-14,00:09:35,0,1,1,6,0.0,30,0,0.0
2415145644,2023-02-14,00:10:33,4,236,6,3,169.0,62,0,0.0
2808329420,2023-02-14,00:12:22,4,10,5,3,169.0,1,0,10017.993411856489
3260520401,2023-02-14,00:21:27,7,214,6,3,169.0,196,0,0.0
3260520401,2023-02-14,00:21:27,0,1,1,6,0.0,196,0,0.0
3515687697,2023-02-14,00:49:29,4,10,6,3,169.0,5,0,655.8048490214143
3137627164,2023-02-14,00:57:10,4,10,6,3,169.0,1,1,17663885.000843048
769916469,2023-02-14,01:12:41,10,571,0,6,157.0,2,1,5211540.020801529
769916469,2023-02-14,01:12:41,10,571,0,6,157.0,2,1,5211540.020801529
883396698,2023-02-14,01:24:33,4,10,6,3,169.0,19,0,391.10100997057015
2589525460,2023-02-14,01:26:13,4,10,6,3,169.0,1,0,5784.6583304461465
3240141471,2023-02-14,01:39:54,4,10,6,3,169.0,80,0,0.0
2733868815,2023-02-14,01:52:26,0,1,1,6,157.0,1,0,2056.980311038489
2415145644,2023-02-14,02:23:53,4,236,6,3,169.0,62,0,0.0
764006051,2023-02-14,03:05:03,7,214,6,3,169.0,11,0,32.0
764006051,2023-02-14,03:05:03,0,1,1,6,0.0,11,0,32.0
3240141471,2023-02-14,03:09:30,4,10,6,3,169.0,80,0,0.0
2757421940,2023-02-16,04:11:33,58,520,0,6,157.0,5,0,12866.706183013584
2757421940,2023-02-16,04:11:33,0,1,1,6,157.0,5,0,12862.96513250347
2757421940,2023-02-16,04:11:33,4,10,6,3,169.0,5,0,12862.96513250347
2757421940,2023-02-16,04:11:34,4,227,6,3,169.0,5,0,12863.004936639029
575538904,2023-02-16,04:51:05,4,10,6,3,169.0,2,0,35073.04925437764
2039100042,2023-02-16,05:55:54,0,2,22,3,169.0,1,1,11050378.004466634
3005985266,2023-02-16,06:01:07,4,10,6,3,169.0,35,0,0.0
1551247186,2023-02-16,06:04:55,4,10,6,3,169.0,16,0,0.0
1844273588,2023-02-16,06:21:42,4,16,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:42,71,511,0,6,157.0,73,0,71.55417527999327
1844273588,2023-02-16,06:21:42,7,16,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:43,4,14,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:43,7,14,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:43,4,13,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:44,7,13,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:44,4,205,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:45,7,205,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:45,4,241,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:46,7,241,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:46,4,454,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:47,7,454,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:47,4,308,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:48,7,308,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:48,4,259,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:49,7,259,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:49,4,479,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:49,7,479,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:50,4,360,6,3,169.0,73,0,0.0
1844273588,2023-02-16,06:21:50,7,360,6,3,169.0,73,0,0.0
2310593698,2023-02-16,06:34:33,4,10,6,3,169.0,19,0,247.8709341572747
2310593698,2023-02-16,06:34:33,4,483,6,3,169.0,19,0,64.0
2310593698,2023-02-16,06:34:34,4,489,6,3,169.0,19,0,78.38367176906169
2310593698,2023-02-16,06:34:34,4,211,6,3,169.0,19,0,45.254833995939045
2310593698,2023-02-16,06:34:35,4,328,6,3,169.0,19,0,55.42562584220407
2310593698,2023-02-16,06:34:35,4,332,6,3,169.0,19,0,55.42562584220407
2310593698,2023-02-16,06:34:36,4,455,6,3,169.0,19,0,0.0
2310593698,2023-02-16,06:34:36,4,319,6,3,169.0,19,0,45.254833995939045
2310593698,2023-02-16,06:34:37,4,415,6,3,169.0,19,0,64.0
2310593698,2023-02-16,06:34:37,4,208,6,3,169.0,19,0,55.42562584220407
2310593698,2023-02-16,06:34:37,4,258,6,3,169.0,19,0,32.0
2310593698,2023-02-16,06:34:38,4,288,6,3,169.0,19,0,32.0
2310593698,2023-02-16,06:34:38,4,456,6,3,169.0,19,0,32.0
2310593698,2023-02-16,06:34:39,4,229,6,3,169.0,19,0,32.0
2310593698,2023-02-16,06:34:40,4,260,6,3,169.0,19,0,32.0
2310593698,2023-02-16,06:34:40,4,383,6,3,169.0,19,0,64.0
2310593698,2023-02-16,06:34:41,4,478,6,3,169.0,19,0,55.42562584220407
3515691158,2023-02-16,06:38:16,7,214,6,3,169.0,30,0,0.0
3515691158,2023-02-16,06:38:16,0,1,1,6,0.0,30,0,0.0
2556019923,2023-02-16,07:00:14,4,476,6,3,169.0,84,0,239.46607275353225
3240141471,2023-02-16,07:25:05,4,10,6,3,169.0,80,0,0.0
2556019923,2023-02-16,07:39:35,4,52,6,3,169.0,84,0,45.254833995939045
2415145644,2023-02-16,08:04:19,4,236,6,3,169.0,62,0,0.0
3118498007,2023-02-16,08:10:01,4,10,6,3,169.0,2,0,51552.44692543701
1412818314,2023-02-16,08:23:16,7,62,5,3,169.0,1,1,26638293.000051785
3475901907,2023-02-16,08:24:01,4,10,6,3,169.0,4,0,192.0
2556019923,2023-02-16,08:37:36,4,10,6,3,169.0,84,0,55.42562584220407
3116218090,2023-02-16,09:23:21,4,10,6,6,157.0,4,0,599901.1314808466
3334960932,2023-02-16,09:31:29,0,1,1,6,157.0,1,0,4011.120541694054
2556019923,2023-02-16,09:33:06,4,95,6,3,169.0,84,0,0.0
1475129464,2023-02-16,10:28:00,4,10,6,3,169.0,2,0,363.80214402886634
